time_index,maturity_i,maturity_j,covariance
51,1 Yr,10 Yr,0.01503076181826418
51,1 Yr,20 Yr,0.011674896784619668
51,1 Yr,30 Yr,0.010207598676358535
51,2 Yr,1 Mo,0.0035403289954196193
51,2 Yr,2 Mo,0.007244356459076652
51,2 Yr,3 Mo,0.006329799932105229
51,2 Yr,4 Mo,0.007973784624277521
51,2 Yr,6 Mo,0.01296872478169662
51,2 Yr,1 Yr,0.0234455597379787
51,2 Yr,2 Yr,0.03425085069988813
51,2 Yr,3 Yr,0.03300880533903972
51,2 Yr,5 Yr,0.030235332904147334
51,2 Yr,7 Yr,0.027416361042606398
51,2 Yr,10 Yr,0.023225844374987974
51,2 Yr,20 Yr,0.01789930266199642
51,2 Yr,30 Yr,0.01535178472376092
51,3 Yr,1 Mo,0.0011351046528601488
51,3 Yr,2 Mo,0.005751463299758886
51,3 Yr,3 Mo,0.005157800227957146
51,3 Yr,4 Mo,0.0071875143511991755
51,3 Yr,6 Mo,0.011931808016599326
51,3 Yr,1 Yr,0.021642395293779506
51,3 Yr,2 Yr,0.03300880533903972
51,3 Yr,3 Yr,0.03343126119618983
51,3 Yr,5 Yr,0.03139034288174179
51,3 Yr,7 Yr,0.029109527270526785
51,3 Yr,10 Yr,0.025197746997572452
51,3 Yr,20 Yr,0.020238808775972925
51,3 Yr,30 Yr,0.017734596527774815
51,5 Yr,1 Mo,0.0008582593428871592
51,5 Yr,2 Mo,0.004842259049201695
51,5 Yr,3 Mo,0.004742673079137235
51,5 Yr,4 Mo,0.006421773612872264
51,5 Yr,6 Mo,0.010756713610318783
51,5 Yr,1 Yr,0.019553774030387903
51,5 Yr,2 Yr,0.03023533290414733
51,5 Yr,3 Yr,0.031390342881741785
51,5 Yr,5 Yr,0.030682813176140352
51,5 Yr,7 Yr,0.029127696954377703
51,5 Yr,10 Yr,0.02598120123016109
51,5 Yr,20 Yr,0.02191198950731812
51,5 Yr,30 Yr,0.019729073821222624
51,7 Yr,1 Mo,0.001424162005222801
51,7 Yr,2 Mo,0.004115302190571155
51,7 Yr,3 Mo,0.004237096575166486
51,7 Yr,4 Mo,0.005814274760880015
51,7 Yr,6 Mo,0.009742245741295535
51,7 Yr,1 Yr,0.017595016352378354
51,7 Yr,2 Yr,0.027416361042606394
51,7 Yr,3 Yr,0.02910952727052678
51,7 Yr,5 Yr,0.029127696954377703
51,7 Yr,7 Yr,0.02830395804859751
51,7 Yr,10 Yr,0.025833508119137157
51,7 Yr,20 Yr,0.022548386197346525
51,7 Yr,30 Yr,0.020671025439717414
51,10 Yr,1 Mo,0.00261855567873325
51,10 Yr,2 Mo,0.0036201650803184184
51,10 Yr,3 Mo,0.0039819645051653455
51,10 Yr,4 Mo,0.005146987304748821
51,10 Yr,6 Mo,0.008425202885609362
51,10 Yr,1 Yr,0.015030761818264184
51,10 Yr,2 Yr,0.023225844374987977
51,10 Yr,3 Yr,0.025197746997572452
51,10 Yr,5 Yr,0.025981201230161094
51,10 Yr,7 Yr,0.02583350811913716
51,10 Yr,10 Yr,0.024328757358822468
51,10 Yr,20 Yr,0.02204943056624764
51,10 Yr,30 Yr,0.020660856288027867
51,20 Yr,1 Mo,0.003290093470510234
51,20 Yr,2 Mo,0.0025480687291714295
51,20 Yr,3 Mo,0.0035008319815348268
51,20 Yr,4 Mo,0.004175742554748276
51,20 Yr,6 Mo,0.006760663442714014
51,20 Yr,1 Yr,0.011674896784619668
51,20 Yr,2 Yr,0.01789930266199642
51,20 Yr,3 Yr,0.020238808775972922
51,20 Yr,5 Yr,0.02191198950731812
51,20 Yr,7 Yr,0.022548386197346525
51,20 Yr,10 Yr,0.02204943056624764
51,20 Yr,20 Yr,0.021255341611456775
51,20 Yr,30 Yr,0.020317510716691883
51,30 Yr,1 Mo,0.004045433268293156
51,30 Yr,2 Mo,0.0024733397340667984
51,30 Yr,3 Mo,0.003477582273828459
51,30 Yr,4 Mo,0.0038399759413138956
51,30 Yr,6 Mo,0.005965039494741109
51,30 Yr,1 Yr,0.010207598676358533
51,30 Yr,2 Yr,0.015351784723760918
51,30 Yr,3 Yr,0.017734596527774812
51,30 Yr,5 Yr,0.019729073821222624
51,30 Yr,7 Yr,0.02067102543971741
51,30 Yr,10 Yr,0.020660856288027864
51,30 Yr,20 Yr,0.020317510716691883
51,30 Yr,30 Yr,0.019833499242786615
52,1 Mo,1 Mo,0.06709910926991117
52,1 Mo,2 Mo,0.00919848121415547
52,1 Mo,3 Mo,0.007578364372072626
52,1 Mo,4 Mo,0.0074129578854650255
52,1 Mo,6 Mo,0.008267363761154342
52,1 Mo,1 Yr,0.006695422853226415
52,1 Mo,2 Yr,0.0033942939953764124
52,1 Mo,3 Yr,0.0010530066448615203
52,1 Mo,5 Yr,0.0007995922487985424
52,1 Mo,7 Yr,0.0014131093271945732
52,1 Mo,10 Yr,0.002623587255638075
52,1 Mo,20 Yr,0.0033093639964539875
52,1 Mo,30 Yr,0.004051755274855141
52,2 Mo,1 Mo,0.009198481214155473
52,2 Mo,2 Mo,0.011556894285046762
52,2 Mo,3 Mo,0.0074249557066964076
52,2 Mo,4 Mo,0.006602834164741072
52,2 Mo,6 Mo,0.006058025599987998
52,2 Mo,1 Yr,0.007645805412568437
52,2 Mo,2 Yr,0.007135580094385053
52,2 Mo,3 Yr,0.005694067086844142
52,2 Mo,5 Yr,0.004798084042900007
52,2 Mo,7 Yr,0.0041107183876879895
52,2 Mo,10 Yr,0.0036235815891765195
52,2 Mo,20 Yr,0.0025610125111350276
52,2 Mo,30 Yr,0.002474312664283381
52,3 Mo,1 Mo,0.007578364372072627
52,3 Mo,2 Mo,0.0074249557066964076
52,3 Mo,3 Mo,0.007294460775275306
52,3 Mo,4 Mo,0.005626980277075264
52,3 Mo,6 Mo,0.005782548295350825
52,3 Mo,1 Yr,0.006532374954405389
52,3 Mo,2 Yr,0.006210635813416637
52,3 Mo,3 Yr,0.005087539851563372
52,3 Mo,5 Yr,0.004695215123501105
52,3 Mo,7 Yr,0.004224901898097684
52,3 Mo,10 Yr,0.003986358623111212
52,3 Mo,20 Yr,0.0035177839506283838
52,3 Mo,30 Yr,0.003485992594470777
52,4 Mo,1 Mo,0.007412957885465027
52,4 Mo,2 Mo,0.006602834164741072
52,4 Mo,3 Mo,0.005626980277075264
52,4 Mo,4 Mo,0.006165437423909123
52,4 Mo,6 Mo,0.00613472945110609
52,4 Mo,1 Yr,0.00753982792754256
52,4 Mo,2 Yr,0.007919268722947603
52,4 Mo,3 Yr,0.007160947199355302
52,4 Mo,5 Yr,0.006399355659141807
52,4 Mo,7 Yr,0.005814113326361794
52,4 Mo,10 Yr,0.005148505628466106
52,4 Mo,20 Yr,0.004181404231861474
52,4 Mo,30 Yr,0.0038382766817059034
52,6 Mo,1 Mo,0.008267363761154342
52,6 Mo,2 Mo,0.006058025599987998
52,6 Mo,3 Mo,0.005782548295350826
52,6 Mo,4 Mo,0.00613472945110609
52,6 Mo,6 Mo,0.008300786482605802
52,6 Mo,1 Yr,0.010805860847868618
52,6 Mo,2 Yr,0.012940133001076468
52,6 Mo,3 Yr,0.011921336430202524
52,6 Mo,5 Yr,0.01074451741948617
52,6 Mo,7 Yr,0.009745524655481041
52,6 Mo,10 Yr,0.008425693771649574
52,6 Mo,20 Yr,0.006762332928164413
52,6 Mo,30 Yr,0.005960704363821497
52,1 Yr,1 Mo,0.006695422853226415
52,1 Yr,2 Mo,0.007645805412568438
52,1 Yr,3 Mo,0.006532374954405389
52,1 Yr,4 Mo,0.007539827927542559
52,1 Yr,6 Mo,0.010805860847868618
52,1 Yr,1 Yr,0.01900932358161788
52,1 Yr,2 Yr,0.023424939450605108
52,1 Yr,3 Yr,0.02163862704224312
52,1 Yr,5 Yr,0.019544498682344154
52,1 Yr,7 Yr,0.01760105734090505
52,1 Yr,10 Yr,0.01503078202797922
52,1 Yr,20 Yr,0.011674680103329433
52,1 Yr,30 Yr,0.010200708135236283
52,2 Yr,1 Mo,0.003394293995376412
52,2 Yr,2 Mo,0.0071355800943850535
52,2 Yr,3 Mo,0.006210635813416637
52,2 Yr,4 Mo,0.007919268722947603
52,2 Yr,6 Mo,0.012940133001076468
52,2 Yr,1 Yr,0.023424939450605108
52,2 Yr,2 Yr,0.03420869688908579
52,2 Yr,3 Yr,0.03298997903653253
52,2 Yr,5 Yr,0.03021778095705919
52,2 Yr,7 Yr,0.027417903868461557
52,2 Yr,10 Yr,0.0232268669733573
52,2 Yr,20 Yr,0.017903036015808883
52,2 Yr,30 Yr,0.01534876330246665
52,3 Yr,1 Mo,0.0010530066448615205
52,3 Yr,2 Mo,0.005694067086844143
52,3 Yr,3 Mo,0.005087539851563373
52,3 Yr,4 Mo,0.007160947199355302
52,3 Yr,6 Mo,0.011921336430202524
52,3 Yr,1 Yr,0.02163862704224312
52,3 Yr,2 Yr,0.03298997903653253
52,3 Yr,3 Yr,0.033425636790131115
52,3 Yr,5 Yr,0.03138215126225029
52,3 Yr,7 Yr,0.029112920780240734
52,3 Yr,10 Yr,0.025197958125226495
52,3 Yr,20 Yr,0.020239430969921608
52,3 Yr,30 Yr,0.01773047806244641
52,5 Yr,1 Mo,0.0007995922487985412
52,5 Yr,2 Mo,0.004798084042900007
52,5 Yr,3 Mo,0.004695215123501106
52,5 Yr,4 Mo,0.006399355659141806
52,5 Yr,6 Mo,0.01074451741948617
52,5 Yr,1 Yr,0.019544498682344154
52,5 Yr,2 Yr,0.03021778095705919
52,5 Yr,3 Yr,0.03138215126225029
52,5 Yr,5 Yr,0.030675549621698984
52,5 Yr,7 Yr,0.02912799663351394
52,5 Yr,10 Yr,0.025981658138466535
52,5 Yr,20 Yr,0.021913676442612096
52,5 Yr,30 Yr,0.019728166672925818
52,7 Yr,1 Mo,0.0014131093271945734
52,7 Yr,2 Mo,0.00411071838768799
52,7 Yr,3 Mo,0.004224901898097685
52,7 Yr,4 Mo,0.005814113326361794
52,7 Yr,6 Mo,0.009745524655481041
52,7 Yr,1 Yr,0.01760105734090505
52,7 Yr,2 Yr,0.027417903868461557
52,7 Yr,3 Yr,0.029112920780240734
52,7 Yr,5 Yr,0.029127996633513942
52,7 Yr,7 Yr,0.028306529164348698
52,7 Yr,10 Yr,0.025833232098855404
52,7 Yr,20 Yr,0.02254723411159795
52,7 Yr,30 Yr,0.020668445676477194
52,10 Yr,1 Mo,0.002623587255638074
52,10 Yr,2 Mo,0.003623581589176519
52,10 Yr,3 Mo,0.003986358623111212
52,10 Yr,4 Mo,0.005148505628466105
52,10 Yr,6 Mo,0.008425693771649572
52,10 Yr,1 Yr,0.015030782027979217
52,10 Yr,2 Yr,0.023226866973357296
52,10 Yr,3 Yr,0.025197958125226492
52,10 Yr,5 Yr,0.02598165813846653
52,10 Yr,7 Yr,0.0258332320988554
52,10 Yr,10 Yr,0.024328754216935138
52,10 Yr,20 Yr,0.02204943220559352
52,10 Yr,30 Yr,0.02066117387634868
52,20 Yr,1 Mo,0.003309363996453987
52,20 Yr,2 Mo,0.002561012511135028
52,20 Yr,3 Mo,0.003517783950628384
52,20 Yr,4 Mo,0.004181404231861473
52,20 Yr,6 Mo,0.006762332928164413
52,20 Yr,1 Yr,0.011674680103329433
52,20 Yr,2 Yr,0.017903036015808883
52,20 Yr,3 Yr,0.020239430969921608
52,20 Yr,5 Yr,0.021913676442612096
52,20 Yr,7 Yr,0.02254723411159795
52,20 Yr,10 Yr,0.022049432205593522
52,20 Yr,20 Yr,0.021255403391808134
52,20 Yr,30 Yr,0.020318818009809243
52,30 Yr,1 Mo,0.00405175527485514
52,30 Yr,2 Mo,0.002474312664283382
52,30 Yr,3 Mo,0.0034859925944707775
52,30 Yr,4 Mo,0.003838276681705904
52,30 Yr,6 Mo,0.005960704363821497
52,30 Yr,1 Yr,0.010200708135236283
52,30 Yr,2 Yr,0.01534876330246665
52,30 Yr,3 Yr,0.01773047806244641
52,30 Yr,5 Yr,0.019728166672925814
52,30 Yr,7 Yr,0.020668445676477194
52,30 Yr,10 Yr,0.02066117387634868
52,30 Yr,20 Yr,0.02031881800980924
52,30 Yr,30 Yr,0.019836037289224343
53,1 Mo,1 Mo,0.06672430191915302
53,1 Mo,2 Mo,0.008918699612322287
53,1 Mo,3 Mo,0.00729659467385778
53,1 Mo,4 Mo,0.007273499542840938
53,1 Mo,6 Mo,0.008194003710442297
53,1 Mo,1 Yr,0.006688376398472769
53,1 Mo,2 Yr,0.0035124712527689473
53,1 Mo,3 Yr,0.0012396208481194064
53,1 Mo,5 Yr,0.0009928585284228076
53,1 Mo,7 Yr,0.0016244842368767253
53,1 Mo,10 Yr,0.0028131347660453436
53,1 Mo,20 Yr,0.003464998546905287
53,1 Mo,30 Yr,0.00418364005342855
53,2 Mo,1 Mo,0.008918699612322287
53,2 Mo,2 Mo,0.011357303901047446
53,2 Mo,3 Mo,0.007210874822866868
53,2 Mo,4 Mo,0.006507456572644651
53,2 Mo,6 Mo,0.006013313036459541
53,2 Mo,1 Yr,0.007655134841150367
53,2 Mo,2 Yr,0.0072338724018633565
53,2 Mo,3 Yr,0.005847600885023147
53,2 Mo,5 Yr,0.004946880873821701
53,2 Mo,7 Yr,0.00427281671753014
53,2 Mo,10 Yr,0.0037638718510665994
53,2 Mo,20 Yr,0.002675495594799805
53,2 Mo,30 Yr,0.0025673656252325695
53,3 Mo,1 Mo,0.00729659467385778
53,3 Mo,2 Mo,0.0072108748228668675
53,3 Mo,3 Mo,0.00708415231508216
53,3 Mo,4 Mo,0.005518606744593933
53,3 Mo,6 Mo,0.005723329135170426
53,3 Mo,1 Yr,0.006521169593164368
53,3 Mo,2 Yr,0.006295397532423038
53,3 Mo,3 Yr,0.00522206776010861
53,3 Mo,5 Yr,0.004838672958448676
53,3 Mo,7 Yr,0.004382060769361983
53,3 Mo,10 Yr,0.0041293414340548605
53,3 Mo,20 Yr,0.0036354712830737553
53,3 Mo,30 Yr,0.0035873245248265228
53,4 Mo,1 Mo,0.007273499542840938
53,4 Mo,2 Mo,0.006507456572644651
53,4 Mo,3 Mo,0.005518606744593933
53,4 Mo,4 Mo,0.006121768124574308
53,4 Mo,6 Mo,0.006116902376838072
53,4 Mo,1 Yr,0.007550953914557997
53,4 Mo,2 Yr,0.007972735668004353
53,4 Mo,3 Yr,0.007243793985488395
53,4 Mo,5 Yr,0.006475534685627701
53,4 Mo,7 Yr,0.005896826663448694
53,4 Mo,10 Yr,0.005217900902551817
53,4 Mo,20 Yr,0.004237717316444524
53,4 Mo,30 Yr,0.003882264787125719
53,6 Mo,1 Mo,0.008194003710442297
53,6 Mo,2 Mo,0.006013313036459541
53,6 Mo,3 Mo,0.005723329135170425
53,6 Mo,4 Mo,0.006116902376838072
53,6 Mo,6 Mo,0.00829733460126895
53,6 Mo,1 Yr,0.010820317280789443
53,6 Mo,2 Yr,0.012974201086563738
53,6 Mo,3 Yr,0.011973309983058015
53,6 Mo,5 Yr,0.010787261639843459
53,6 Mo,7 Yr,0.00979157876884359
53,6 Mo,10 Yr,0.008461489984422711
53,6 Mo,20 Yr,0.006790957151758907
53,6 Mo,30 Yr,0.0059806622226944404
53,1 Yr,1 Mo,0.006688376398472769
53,1 Yr,2 Mo,0.0076551348411503664
53,1 Yr,3 Mo,0.006521169593164368
53,1 Yr,4 Mo,0.007550953914557996
53,1 Yr,6 Mo,0.010820317280789441
53,1 Yr,1 Yr,0.019032183125973726
53,1 Yr,2 Yr,0.02344304165415719
53,1 Yr,3 Yr,0.021664564729420507
53,1 Yr,5 Yr,0.019555270807104664
53,1 Yr,7 Yr,0.017611829493106593
53,1 Yr,10 Yr,0.015032453101149059
53,1 Yr,20 Yr,0.011674937852911446
53,1 Yr,30 Yr,0.010194685744585378
53,2 Yr,1 Mo,0.0035124712527689473
53,2 Yr,2 Mo,0.007233872401863356
53,2 Yr,3 Mo,0.006295397532423038
53,2 Yr,4 Mo,0.007972735668004353
53,2 Yr,6 Mo,0.012974201086563737
53,2 Yr,1 Yr,0.023443041654157188
53,2 Yr,2 Yr,0.03418240396985356
53,2 Yr,3 Yr,0.0329466311111591
53,2 Yr,5 Yr,0.030161774483500485
53,2 Yr,7 Yr,0.02735595259472536
53,2 Yr,10 Yr,0.02316579528094117
53,2 Yr,20 Yr,0.01785212131701921
53,2 Yr,30 Yr,0.015301307679179437
53,3 Yr,1 Mo,0.0012396208481194073
53,3 Yr,2 Mo,0.0058476008850231465
53,3 Yr,3 Mo,0.005222067760108611
53,3 Yr,4 Mo,0.007243793985488395
53,3 Yr,6 Mo,0.011973309983058017
53,3 Yr,1 Yr,0.021664564729420507
53,3 Yr,2 Yr,0.03294663111115911
53,3 Yr,3 Yr,0.03335460311878988
53,3 Yr,5 Yr,0.03129288917109553
53,3 Yr,7 Yr,0.029014310430062376
53,3 Yr,10 Yr,0.02510173747988169
53,3 Yr,20 Yr,0.02015933860541166
53,3 Yr,30 Yr,0.017656519694228493
53,5 Yr,1 Mo,0.0009928585284228076
53,5 Yr,2 Mo,0.004946880873821699
53,5 Yr,3 Mo,0.004838672958448676
53,5 Yr,4 Mo,0.006475534685627699
53,5 Yr,6 Mo,0.010787261639843457
53,5 Yr,1 Yr,0.01955527080710466
53,5 Yr,2 Yr,0.030161774483500485
53,5 Yr,3 Yr,0.03129288917109553
53,5 Yr,5 Yr,0.03057810993246962
53,5 Yr,7 Yr,0.02902111368558707
53,5 Yr,10 Yr,0.025883331967798864
53,5 Yr,20 Yr,0.021832596346720846
53,5 Yr,30 Yr,0.019657521690358056
53,7 Yr,1 Mo,0.0016244842368767257
53,7 Yr,2 Mo,0.004272816717530139
53,7 Yr,3 Mo,0.004382060769361983
53,7 Yr,4 Mo,0.0058968266634486935
53,7 Yr,6 Mo,0.009791578768843588
53,7 Yr,1 Yr,0.017611829493106596
53,7 Yr,2 Yr,0.027355952594725362
53,7 Yr,3 Yr,0.029014310430062376
53,7 Yr,5 Yr,0.029021113685587074
53,7 Yr,7 Yr,0.028189333088519064
53,7 Yr,10 Yr,0.025725776054474025
53,7 Yr,20 Yr,0.022458674115478968
53,7 Yr,30 Yr,0.020591554624585607
53,10 Yr,1 Mo,0.0028131347660453445
53,10 Yr,2 Mo,0.003763871851066599
53,10 Yr,3 Mo,0.004129341434054861
53,10 Yr,4 Mo,0.005217900902551817
53,10 Yr,6 Mo,0.008461489984422711
53,10 Yr,1 Yr,0.015032453101149059
53,10 Yr,2 Yr,0.02316579528094117
53,10 Yr,3 Yr,0.025101737479881685
53,10 Yr,5 Yr,0.025883331967798864
53,10 Yr,7 Yr,0.025725776054474025
53,10 Yr,10 Yr,0.02423305204893937
53,10 Yr,20 Yr,0.021970944345751028
53,10 Yr,30 Yr,0.020595176910386828
53,20 Yr,1 Mo,0.0034649985469052875
53,20 Yr,2 Mo,0.002675495594799805
53,20 Yr,3 Mo,0.003635471283073756
53,20 Yr,4 Mo,0.004237717316444524
53,20 Yr,6 Mo,0.006790957151758908
53,20 Yr,1 Yr,0.011674937852911448
53,20 Yr,2 Yr,0.017852121317019215
53,20 Yr,3 Yr,0.02015933860541166
53,20 Yr,5 Yr,0.02183259634672085
53,20 Yr,7 Yr,0.02245867411547897
53,20 Yr,10 Yr,0.021970944345751028
53,20 Yr,20 Yr,0.02119108753412058
53,20 Yr,30 Yr,0.020265040969458782
53,30 Yr,1 Mo,0.00418364005342855
53,30 Yr,2 Mo,0.002567365625232569
53,30 Yr,3 Mo,0.003587324524826523
53,30 Yr,4 Mo,0.0038822647871257186
53,30 Yr,6 Mo,0.0059806622226944404
53,30 Yr,1 Yr,0.010194685744585378
53,30 Yr,2 Yr,0.015301307679179438
53,30 Yr,3 Yr,0.01765651969422849
53,30 Yr,5 Yr,0.019657521690358056
53,30 Yr,7 Yr,0.020591554624585607
53,30 Yr,10 Yr,0.020595176910386828
53,30 Yr,20 Yr,0.020265040969458786
53,30 Yr,30 Yr,0.019792774292909737
54,1 Mo,1 Mo,0.06630336150229177
54,1 Mo,2 Mo,0.008613130298524512
54,1 Mo,3 Mo,0.006990084732937933
54,1 Mo,4 Mo,0.007138965244920746
54,1 Mo,6 Mo,0.00807451030408721
54,1 Mo,1 Yr,0.006705656345199529
54,1 Mo,2 Yr,0.0036864613453771113
54,1 Mo,3 Yr,0.0014544717618603703
54,1 Mo,5 Yr,0.001214007513927594
54,1 Mo,7 Yr,0.0018634662151375857
54,1 Mo,10 Yr,0.0030186380318872096
54,1 Mo,20 Yr,0.00362569688566979
54,1 Mo,30 Yr,0.004321707492628675
54,2 Mo,1 Mo,0.008613130298524512
54,2 Mo,2 Mo,0.011143155737161193
54,2 Mo,3 Mo,0.006986992802083665
54,2 Mo,4 Mo,0.0064154354924481835
54,2 Mo,6 Mo,0.005936320762124375
54,2 Mo,1 Yr,0.0076798258381714285
54,2 Mo,2 Yr,0.007367027061785877
54,2 Mo,3 Yr,0.006013659655370293
54,2 Mo,5 Yr,0.0051078532078815565
54,2 Mo,7 Yr,0.004448202297272989
54,2 Mo,10 Yr,0.003908707385438199
54,2 Mo,20 Yr,0.0027873669074651194
54,2 Mo,30 Yr,0.0026597792382463906
54,3 Mo,1 Mo,0.006990084732937932
54,3 Mo,2 Mo,0.006986992802083665
54,3 Mo,3 Mo,0.006861213832252185
54,3 Mo,4 Mo,0.005419630127940207
54,3 Mo,6 Mo,0.005634565094857873
54,3 Mo,1 Yr,0.0065315665671294544
54,3 Mo,2 Yr,0.006420856566969485
54,3 Mo,3 Yr,0.0053766964410707045
54,3 Mo,5 Yr,0.004999625338652054
54,3 Mo,7 Yr,0.004555734229553132
54,3 Mo,10 Yr,0.004279761184146845
54,3 Mo,20 Yr,0.0037533451511178846
54,3 Mo,30 Yr,0.0036892646468019877
54,4 Mo,1 Mo,0.007138965244920746
54,4 Mo,2 Mo,0.0064154354924481835
54,4 Mo,3 Mo,0.005419630127940206
54,4 Mo,4 Mo,0.006082917400004193
54,4 Mo,6 Mo,0.006085880951796315
54,4 Mo,1 Yr,0.007565408012263608
54,4 Mo,2 Yr,0.008033381412708868
54,4 Mo,3 Yr,0.007319883039525231
54,4 Mo,5 Yr,0.00654653519506629
54,4 Mo,7 Yr,0.005974605972996397
54,4 Mo,10 Yr,0.00528038696134043
54,4 Mo,20 Yr,0.004285560457848508
54,4 Mo,30 Yr,0.003920647541441676
54,6 Mo,1 Mo,0.008074510304087209
54,6 Mo,2 Mo,0.005936320762124374
54,6 Mo,3 Mo,0.005634565094857873
54,6 Mo,4 Mo,0.0060858809517963155
54,6 Mo,6 Mo,0.008275807479464464
54,6 Mo,1 Yr,0.010840662763953977
54,6 Mo,2 Yr,0.013032301227552855
54,6 Mo,3 Yr,0.012047130792194676
54,6 Mo,5 Yr,0.010850593613223724
54,6 Mo,7 Yr,0.009861838893718226
54,6 Mo,10 Yr,0.008514305676922058
54,6 Mo,20 Yr,0.006830495434089597
54,6 Mo,30 Yr,0.0060099254718555895
54,1 Yr,1 Mo,0.006705656345199529
54,1 Yr,2 Mo,0.0076798258381714285
54,1 Yr,3 Mo,0.0065315665671294544
54,1 Yr,4 Mo,0.007565408012263608
54,1 Yr,6 Mo,0.010840662763953977
54,1 Yr,1 Yr,0.019050709177483766
54,1 Yr,2 Yr,0.02344674908144783
54,1 Yr,3 Yr,0.02167172924076892
54,1 Yr,5 Yr,0.019546882459978907
54,1 Yr,7 Yr,0.01760503357323305
54,1 Yr,10 Yr,0.015017138912355945
54,1 Yr,20 Yr,0.011660767132919801
54,1 Yr,30 Yr,0.010176646778225126
54,2 Yr,1 Mo,0.0036864613453771117
54,2 Yr,2 Mo,0.007367027061785878
54,2 Yr,3 Mo,0.006420856566969485
54,2 Yr,4 Mo,0.008033381412708868
54,2 Yr,6 Mo,0.013032301227552856
54,2 Yr,1 Yr,0.02344674908144783
54,2 Yr,2 Yr,0.03411660743010599
54,2 Yr,3 Yr,0.03286684142104727
54,2 Yr,5 Yr,0.03007075470595653
54,2 Yr,7 Yr,0.02725887293027012
54,2 Yr,10 Yr,0.023076973607878755
54,2 Yr,20 Yr,0.017781426685131007
54,2 Yr,30 Yr,0.015237261298106283
54,3 Yr,1 Mo,0.001454471761860371
54,3 Yr,2 Mo,0.006013659655370294
54,3 Yr,3 Mo,0.0053766964410707045
54,3 Yr,4 Mo,0.007319883039525232
54,3 Yr,6 Mo,0.012047130792194676
54,3 Yr,1 Yr,0.021671729240768923
54,3 Yr,2 Yr,0.03286684142104727
54,3 Yr,3 Yr,0.0332582244309076
54,3 Yr,5 Yr,0.031180586570122754
54,3 Yr,7 Yr,0.028894837356500273
54,3 Yr,10 Yr,0.0249911315834493
54,3 Yr,20 Yr,0.020071023248164503
54,3 Yr,30 Yr,0.017575768856283494
54,5 Yr,1 Mo,0.0012140075139275943
54,5 Yr,2 Mo,0.0051078532078815565
54,5 Yr,3 Mo,0.004999625338652053
54,5 Yr,4 Mo,0.00654653519506629
54,5 Yr,6 Mo,0.010850593613223724
54,5 Yr,1 Yr,0.01954688245997891
54,5 Yr,2 Yr,0.030070754705956527
54,5 Yr,3 Yr,0.031180586570122754
54,5 Yr,5 Yr,0.03046194989395502
54,5 Yr,7 Yr,0.028895668130356152
54,5 Yr,10 Yr,0.025775120225281323
54,5 Yr,20 Yr,0.021747898757917997
54,5 Yr,30 Yr,0.019584541587400268
54,7 Yr,1 Mo,0.0018634662151375857
54,7 Yr,2 Mo,0.00444820229727299
54,7 Yr,3 Mo,0.004555734229553131
54,7 Yr,4 Mo,0.005974605972996397
54,7 Yr,6 Mo,0.009861838893718224
54,7 Yr,1 Yr,0.01760503357323305
54,7 Yr,2 Yr,0.027258872930270118
54,7 Yr,3 Yr,0.02889483735650027
54,7 Yr,5 Yr,0.028895668130356152
54,7 Yr,7 Yr,0.028054127428612546
54,7 Yr,10 Yr,0.02560802705882048
54,7 Yr,20 Yr,0.02236625333397561
54,7 Yr,30 Yr,0.020511230357918443
54,10 Yr,1 Mo,0.0030186380318872096
54,10 Yr,2 Mo,0.0039087073854382
54,10 Yr,3 Mo,0.004279761184146845
54,10 Yr,4 Mo,0.00528038696134043
54,10 Yr,6 Mo,0.008514305676922058
54,10 Yr,1 Yr,0.015017138912355947
54,10 Yr,2 Yr,0.023076973607878755
54,10 Yr,3 Yr,0.0249911315834493
54,10 Yr,5 Yr,0.025775120225281323
54,10 Yr,7 Yr,0.02560802705882048
54,10 Yr,10 Yr,0.024135184724448828
54,10 Yr,20 Yr,0.02189519960774189
54,10 Yr,30 Yr,0.02053219597014678
54,20 Yr,1 Mo,0.00362569688566979
54,20 Yr,2 Mo,0.0027873669074651194
54,20 Yr,3 Mo,0.0037533451511178838
54,20 Yr,4 Mo,0.004285560457848508
54,20 Yr,6 Mo,0.006830495434089597
54,20 Yr,1 Yr,0.011660767132919801
54,20 Yr,2 Yr,0.017781426685131003
54,20 Yr,3 Yr,0.0200710232481645
54,20 Yr,5 Yr,0.021747898757917994
54,20 Yr,7 Yr,0.02236625333397561
54,20 Yr,10 Yr,0.02189519960774189
54,20 Yr,20 Yr,0.021132721512861392
54,20 Yr,30 Yr,0.02021720344473486
54,30 Yr,1 Mo,0.004321707492628674
54,30 Yr,2 Mo,0.002659779238246391
54,30 Yr,3 Mo,0.0036892646468019877
54,30 Yr,4 Mo,0.003920647541441676
54,30 Yr,6 Mo,0.006009925471855589
54,30 Yr,1 Yr,0.010176646778225128
54,30 Yr,2 Yr,0.015237261298106283
54,30 Yr,3 Yr,0.01757576885628349
54,30 Yr,5 Yr,0.019584541587400268
54,30 Yr,7 Yr,0.020511230357918443
54,30 Yr,10 Yr,0.020532195970146775
54,30 Yr,20 Yr,0.020217203444734856
54,30 Yr,30 Yr,0.019755444991750727
55,1 Mo,1 Mo,0.06586342178189183
55,1 Mo,2 Mo,0.008278247030417114
55,1 Mo,3 Mo,0.006668993859650064
