date,var_1 Yr,var_10 Yr,var_2 Yr,var_3 Mo,var_5 Yr,var_6 Mo
1991-03-11,0.0005569924813119,0.0006176335506481,0.0003628515584111,0.0004008220556711,0.0002850459507417,0.0004617974688822
1991-03-12,0.0005566271653705,0.0006179647779286,0.0003671629160546,0.000402679320669,0.0002859026937326,0.0004621118423637
1991-03-13,0.000557395856792,0.000618286484712,0.0003669918494956,0.0004027609984605,0.0002856186261934,0.0004618020016843
1991-03-14,0.0005576208382221,0.0006177454727742,0.0003671500027653,0.0004026080265436,0.0002911563174642,0.0004602285310259
1991-03-15,0.0005580233907151,0.0006180796608279,0.0003678613590081,0.0004027892066575,0.0002913929628728,0.0004605878858455
1991-03-18,0.000558295022125,0.0006167376873729,0.0003670994349049,0.0004025770744779,0.0002898274129381,0.0004592559924805
1991-03-19,0.0005586834656537,0.0006163707384257,0.000370494335655,0.0004024683933085,0.0002927778793602,0.0004599897820527
1991-03-20,0.0005588396974841,0.0006205810929471,0.0003666762655039,0.0004075329303766,0.0002941789761432,0.0004585021101384
1991-03-21,0.0005803268593312,0.0006224079011878,0.0003699541049495,0.0004522838736402,0.00028841870578,0.0005008084399243
1991-03-22,0.0005781145987822,0.0006327201261157,0.0003696129429888,0.0004506012738682,0.000288173359083,0.000501355889261
1991-03-25,0.0005800443774888,0.0006353523789672,0.000371620246135,0.0004496404469804,0.0002890390461905,0.000500943807893
1991-03-26,0.0005803464036715,0.0006405780304046,0.0003720859025693,0.0004493693331912,0.0002888775283238,0.0005014867393632
1991-03-27,0.0005800606977251,0.0006457947542546,0.0003724794461712,0.0004508928527603,0.000289052609165,0.0005022121846263
1991-03-28,0.0005784708628073,0.0006518974705858,0.0003730507399156,0.0004521003425897,0.0002878600036443,0.0005025780134949
1991-04-01,0.0005785516838066,0.0006593072156139,0.000370853322348,0.0004521070910043,0.0002869670830739,0.0005022276109862
1991-04-02,0.0005776042497848,0.0006592996089364,0.0003685897044909,0.0004520293384189,0.0002931035890509,0.0005023774787106
1991-04-03,0.0005751862892434,0.0006607428128547,0.0003665640623593,0.0004515825658939,0.0003025759679671,0.0005009348079602
1991-04-04,0.0005750871148924,0.0006610349336894,0.0003653434216788,0.0004516937587965,0.0003020060289642,0.0005034907375083
1991-04-05,0.0005789187029011,0.000662014091696,0.0003716635806582,0.0004540891237888,0.0003001040401789,0.0005028592082579
1991-04-08,0.0005797842472089,0.0006620070777904,0.0003709106164483,0.000454217715193,0.0003028086283815,0.0005029394991426
1991-04-09,0.0005788607954209,0.0006608427308967,0.0003773285562894,0.0004527533077548,0.0003074188441553,0.0005047479252382
